[ 69  54 129],[ 69  54 129],[ 69  54 129],[ 69  54 129],[ 69  54 129],[ 69  54 129],[ 69  54 129],[ 69  54 129],[ 69  54 129],[ 69  54 129],[ 69  53 128],[ 69  52 127],[ 70  49 126],[ 70  48 125],[ 70  47 124],[ 70  45 124],[ 70  45 124],[ 70  45 124],[ 70  45 124],[ 70  45 124],[ 70  45 124],[ 70  45 124],[ 70  45 124],[ 71  44 123],[ 71  44 123],[ 71  44 123],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  43 122],[ 71  42 121],[ 71  40 120],[ 71  39 119],[ 71  37 117],[ 72  35 116],[ 72  34 115],[ 72  34 115],[ 72  34 115],[ 72  34 115],[ 72  34 115],[ 72  34 115],[ 72  34 115],[ 72  34 115],[ 72  34 115],[ 72  34 115],[ 72  34 115],[ 72  33 114],[ 72  33 114],[ 72  33 114],[ 72  33 114],[ 72  33 114],[ 72  33 114],[ 72  33 114],[ 72  33 114],[ 72  32 113],[ 72  32 113],[ 72  30 112],[ 72  30 112],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  29 111],[ 72  30 112],[ 72  30 112],[ 72  32 113],[ 72  33 114],[ 72  33 114],[ 72  33 114],[ 72  33 114],[ 72  33 114],[ 72  33 114],[ 72  33 114],[ 72  35 116],[ 71  42 121],[ 70  48 125],[ 69  54 129],[ 67  60 132],[ 65  66 134],[ 64  68 135],[ 64  68 135],[ 64  68 135],[ 64  68 135],[ 64  68 135],[ 64  68 135],[ 62  73 137],[ 61  76 137],[ 59  81 138],[ 57  85 139],[ 55  88 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 53  92 140],[ 53  92 140],[ 53  92 140],[ 53  93 140],[ 53  93 140],[ 53  93 140],[ 53  93 140],[ 53  93 140],[ 53  93 140],[ 53  93 140],[ 53  93 140],[ 53  93 140],[ 52  94 141],[ 52  95 141],[ 51  96 141],[ 51  96 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 51  96 141],[ 51  96 141],[ 51  96 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  94 141],[ 52  94 141],[ 52  94 141],[ 53  93 140],[ 53  93 140],[ 53  93 140],[ 53  93 140],[ 53  93 140],[ 53  93 140],[ 52  94 141],[ 52  95 141],[ 52  95 141],[ 51  96 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 51  97 141],[ 50  98 141],[ 50  99 141],[ 49 100 141],[ 49 101 141],[ 49 102 141],[ 48 103 141],[ 48 103 141],[ 48 103 141],[ 48 103 141],[ 48 103 141],[ 48 103 141],[ 48 103 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 47 105 141],[ 47 105 141],[ 47 105 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 47 106 141],[ 46 107 142],[ 46 107 142],[ 46 107 142],[ 46 108 142],[ 46 108 142],[ 46 108 142],[ 46 108 142],[ 46 108 142],[ 46 108 142],[ 46 108 142],[ 46 108 142],[ 46 109 142],[ 46 109 142],[ 46 109 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 46 109 142],[ 46 109 142],[ 46 109 142],[ 46 109 142],[ 46 109 142],[ 46 109 142],[ 46 109 142],[ 46 108 142],[ 46 107 142],[ 47 106 141],[ 47 106 141],[ 47 105 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 48 104 141],[ 48 103 141],[ 49 101 141],[ 49 100 141],[ 50  98 141],[ 51  97 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  94 141],[ 52  94 141],[ 53  93 140],[ 53  92 140],[ 53  92 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 54  91 140],[ 53  92 140],[ 53  93 140],[ 53  93 140],[ 52  94 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 52  95 141],[ 51  96 141],[ 51  97 141],[ 50  98 141],[ 50  99 141],[ 49 100 141],[ 49 101 141],[ 49 101 141],[ 49 101 141],[ 49 101 141],[ 49 101 141],[ 49 101 141],[ 49 101 141],[ 49 102 141],[ 48 103 141],[ 48 104 141],[ 47 106 141],[ 46 107 142],[ 46 107 142],[ 46 107 142],[ 46 107 142],[ 46 107 142],[ 46 107 142],[ 46 107 142],[ 46 108 142],[ 46 108 142],[ 46 109 142],[ 45 110 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 44 112 142],[ 44 113 142],[ 44 113 142],[ 44 114 142],[ 44 114 142],[ 44 114 142],[ 44 114 142],[ 44 114 142],[ 44 114 142],[ 44 114 142],[ 44 114 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 117 142],[ 42 118 142],[ 42 118 142],[ 42 118 142],[ 42 118 142],[ 42 118 142],[ 42 118 142],[ 42 118 142],[ 42 118 142],[ 42 118 142],[ 42 118 142],[ 42 118 142],[ 42 119 142],[ 42 119 142],[ 42 119 142],[ 41 120 142],[ 41 120 142],[ 41 120 142],[ 41 120 142],[ 41 120 142],[ 41 120 142],[ 41 120 142],[ 41 120 142],[ 41 120 142],[ 41 121 142],[ 40 122 142],[ 40 122 142],[ 40 122 142],[ 40 123 142],[ 40 123 142],[ 40 123 142],[ 40 123 142],[ 40 123 142],[ 40 123 142],[ 40 123 142],[ 39 124 142],[ 39 125 142],[ 39 126 142],[ 38 127 142],[ 38 127 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 129 142],[ 38 129 142],[ 37 130 142],[ 37 131 141],[ 37 131 141],[ 36 132 141],[ 36 132 141],[ 36 132 141],[ 36 132 141],[ 36 132 141],[ 36 132 141],[ 36 132 141],[ 36 132 141],[ 36 132 141],[ 36 132 141],[ 36 132 141],[ 36 132 141],[ 37 131 141],[ 37 131 141],[ 37 131 141],[ 37 131 141],[ 37 131 141],[ 37 131 141],[ 37 131 141],[ 37 131 141],[ 37 130 142],[ 38 129 142],[ 38 128 142],[ 38 128 142],[ 38 127 142],[ 38 127 142],[ 38 127 142],[ 38 127 142],[ 38 127 142],[ 38 127 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 128 142],[ 38 129 142],[ 37 130 142],[ 37 131 141],[ 36 133 141],[ 36 134 141],[ 35 135 141],[ 35 135 141],[ 35 135 141],[ 35 135 141],[ 35 135 141],[ 35 135 141],[ 35 135 141],[ 35 137 141],[ 34 137 141],[ 34 139 141],[ 33 140 141],[ 33 141 140],[ 33 142 140],[ 33 142 140],[ 33 142 140],[ 33 142 140],[ 33 142 140],[ 33 142 140],[ 32 143 140],[ 32 144 140],[ 31 146 140],[ 31 147 139],[ 31 148 139],[ 31 149 139],[ 31 149 139],[ 31 149 139],[ 31 149 139],[ 31 149 139],[ 31 149 139],[ 31 150 139],[ 31 150 139],[ 31 150 139],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 30 152 138],[ 30 152 138],[ 30 153 138],[ 30 153 138],[ 30 153 138],[ 30 153 138],[ 30 153 138],[ 30 153 138],[ 30 153 138],[ 30 153 138],[ 30 153 138],[ 30 154 137],[ 30 154 137],[ 30 154 137],[ 30 155 137],[ 30 155 137],[ 30 155 137],[ 30 155 137],[ 30 155 137],[ 30 155 137],[ 30 155 137],[ 30 155 137],[ 30 155 137],[ 30 156 137],[ 30 156 137],[ 30 157 136],[ 30 158 136],[ 30 158 136],[ 30 158 136],[ 30 158 136],[ 30 158 136],[ 30 158 136],[ 30 158 136],[ 30 158 136],[ 30 159 136],[ 30 159 136],[ 30 160 135],[ 30 160 135],[ 31 161 135],[ 31 161 135],[ 31 161 135],[ 31 161 135],[ 31 161 135],[ 31 161 135],[ 31 161 135],[ 31 161 135],[ 31 162 134],[ 31 163 134],[ 31 163 134],[ 32 164 133],[ 32 164 133],[ 32 164 133],[ 32 164 133],[ 32 164 133],[ 32 164 133],[ 32 164 133],[ 32 164 133],[ 32 165 133],[ 32 165 133],[ 33 166 133],[ 33 166 133],[ 33 167 132],[ 33 167 132],[ 33 167 132],[ 33 167 132],[ 33 167 132],[ 33 167 132],[ 33 167 132],[ 34 167 132],[ 34 167 132],[ 34 167 132],[ 34 167 132],[ 34 167 132],[ 34 167 132],[ 34 167 132],[ 34 167 132],[ 34 167 132],[ 34 167 132],[ 34 167 132],[ 34 167 132],[ 35 168 131],[ 35 168 131],[ 35 169 130],[ 35 169 130],[ 36 170 130],[ 36 170 130],[ 36 170 130],[ 36 170 130],[ 36 170 130],[ 36 170 130],[ 36 170 130],[ 37 171 129],[ 37 171 129],[ 38 172 129],[ 38 172 129],[ 39 173 128],[ 39 173 128],[ 39 173 128],[ 39 173 128],[ 39 173 128],[ 39 173 128],[ 39 173 128],[ 39 173 128],[ 40 174 127],[ 40 174 127],[ 40 174 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 43 177 125],[ 43 177 125],[ 44 177 125],[ 44 177 125],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 46 178 124],[ 44 177 125],[ 44 177 125],[ 43 177 125],[ 43 177 125],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 42 176 126],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 41 175 127],[ 40 174 127],[ 39 173 128],[ 38 172 129],[ 37 171 129],[ 36 170 130],[ 36 170 130],[ 36 170 130],[ 36 170 130],[ 36 170 130],[ 36 170 130],[ 36 170 130],[ 35 169 130],[ 35 168 131],[ 34 167 132],[ 33 167 132],[ 33 166 133],[ 32 165 133],[ 32 165 133],[ 32 165 133],[ 32 165 133],[ 32 165 133],[ 32 165 133],[ 32 165 133],[ 32 164 133],[ 31 163 134],[ 31 163 134],[ 31 162 134],[ 31 161 135],[ 31 161 135],[ 31 161 135],[ 31 161 135],[ 31 161 135],[ 31 161 135],[ 31 161 135],[ 30 160 135],[ 30 160 135],[ 30 159 136],[ 30 158 136],[ 30 157 136],[ 30 157 136],[ 30 157 136],[ 30 157 136],[ 30 157 136],[ 30 157 136],[ 30 157 136],[ 30 157 136],[ 30 156 137],[ 30 156 137],[ 30 155 137],[ 30 155 137],[ 30 154 137],[ 30 154 137],[ 30 154 137],[ 30 154 137],[ 30 154 137],[ 30 154 137],[ 30 154 137],[ 30 154 137],[ 30 153 138],[ 30 153 138],[ 30 153 138],[ 30 152 138],[ 30 152 138],[ 30 152 138],[ 30 152 138],[ 30 152 138],[ 30 152 138],[ 30 152 138],[ 30 152 138],[ 30 152 138],[ 30 152 138],[ 30 152 138],[ 30 152 138],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 30 151 138],[ 31 150 139],[ 31 150 139],[ 31 150 139],[ 31 149 139],[ 31 149 139],[ 31 149 139],[ 31 149 139],[ 31 149 139],[ 31 149 139],[ 31 149 139],[ 31 149 139],[ 31 148 139],[ 31 148 139],[ 31 147 139],[ 31 147 139],[ 31 146 140],[ 31 146 140],[ 31 146 140],[ 31 146 140],[ 31 146 140],[ 31 146 140],[ 31 146 140],[ 31 146 140],[ 32 145 140],[ 32 145 140],[ 32 145 140],[ 32 144 140],[ 32 144 140],[ 32 144 140],[ 32 144 140],[ 32 144 140],[ 32 144 140],[ 32 144 140],[ 32 144 140],[ 32 144 140],[ 32 143 140],[ 32 143 140],[ 33 142 140],[ 33 142 140],[ 33 142 140],[ 33 142 140],[ 33 142 140],[ 33 142 140],[ 33 142 140],[ 33 142 140],[ 33 141 140],[ 33 140 141],[ 34 139 141],[ 34 139 141],[ 34 138 141],[ 34 138 141],[ 34 138 141],[ 34 138 141],[ 34 138 141],[ 34 138 141],[ 34 137 141],[ 35 137 141],[ 35 135 141],[ 36 133 141],[ 36 132 141],[ 37 130 142],[ 37 130 142],[ 37 130 142],[ 37 130 142],[ 37 130 142],[ 37 130 142],[ 37 130 142],[ 38 128 142],[ 39 126 142],[ 39 125 142],[ 40 123 142],[ 40 122 142],[ 41 121 142],[ 41 121 142],[ 41 121 142],[ 41 121 142],[ 41 121 142],[ 41 121 142],[ 42 119 142],[ 43 116 142],[ 44 113 142],[ 45 110 142],[ 46 107 142],[ 47 105 141],[ 47 105 141],[ 47 105 141],[ 47 105 141],[ 47 105 141],[ 47 105 141],[ 48 104 141],[ 49 101 141],[ 50  98 141],[ 52  95 141],[ 53  93 140],[ 54  90 140],[ 55  89 140],[ 55  89 140],[ 55  89 140],[ 55  89 140],[ 55  89 140],[ 55  88 140],[ 59  80 138],[ 63  69 135],[ 67  60 132],[ 70  49 126],[ 71  38 118],[ 72  32 113],[ 72  32 113],[ 72  32 113],[ 72  32 113],[ 72  32 113],[ 72  32 113],[ 72  30 112],[ 72  29 111],[ 72  26 108],[ 72  25 107],[ 71  22 105],[ 71  20 102],[ 71  20 102],[ 71  20 102],[ 71  20 102],[ 71  20 102],[ 71  20 102],[ 71  20 102],[ 71  20 102],[ 71  18 101],[71 17 99],[71 15 98],[71 15 98],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 12 95],[70 12 95],[70 12 95],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 12 95],[70 12 95],[70 12 95],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 11 94],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 12 95],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[70 14 97],[71 15 98],[71 15 98],[71 15 98],[71 15 98],[71 15 98],[71 15 98],[71 15 98],[71 15 98],[71 15 98],[71 15 98],[71 15 98],[71 15 98],[71 17 99],[ 71  18 101],[ 71  20 102],[ 71  21 103],[ 71  22 105],[ 71  22 105],[ 71  22 105],[ 71  22 105],[ 71  22 105],[ 71  22 105],[ 71  22 105],[ 71  24 106],[ 71  24 106],[ 71  24 106],[ 72  25 107],[ 72  25 107],[ 72  25 107],[ 72  25 107],[ 72  25 107],[ 72  25 107],[ 72  25 107],[ 72  25 107],[ 72  26 108],[ 72  26 108],[ 72  26 108],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  28 110],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  29 111],[ 72  32 113],[ 71  37 117],[ 71  42 121],[ 70  47 124],[ 69  52 127],[ 67  58 131],[ 67  59 131],[ 67  59 131],[ 67  59 131],[ 67  59 131],[ 67  59 131],[ 67  59 131],[ 65  66 134],[ 61  74 137],[ 59  81 138],[ 56  87 140],[ 52  94 141],[ 50  99 141],[ 50  99 141],[ 50  99 141],[ 50  99 141],[ 50  99 141],[ 50  99 141],[ 49 100 141],[ 49 102 141],[ 48 104 141],[ 47 106 141],[ 46 108 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 45 110 142],[ 45 111 142],[ 44 112 142],[ 44 113 142],[ 44 114 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 116 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 44 114 142],[ 44 114 142],[ 44 114 142],[ 44 114 142],[ 44 114 142],[ 44 114 142],[ 44 114 142],[ 44 114 142],[ 44 113 142],[ 44 113 142],[ 44 112 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 45 111 142],[ 44 112 142],[ 44 112 142],[ 44 113 142],[ 44 114 142],[ 44 114 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 43 115 142],[ 43 115 142]
